Product,Comment,Website,Label,sentiment
Eyeshadow palettes,"great clumpy , n't lengthen much . princess lash maybelline sky high much better job .",kyliecosmetics,negative,1
Eyeshadow palettes,"clumpy first use . great first time use . much , clumpy .",kyliecosmetics,negative,1
Eyeshadow palettes,dont like clump look like spider leg like ittt,kyliecosmetics,negative,1
Eyeshadow palettes,ok high hope . love kylie product . ok. nothing dramatic lash . give raccoon eye effect hour .,kyliecosmetics,neutral,1
Eyeshadow palettes,"mascara though would better , great . nit something buy",kyliecosmetics,negative,1
Eyeshadow palettes,worth money . extend eyelash give volume . make lash clump look messy . flake .,kyliecosmetics,negative,1
Eyeshadow palettes,"best bought mascara thinking would really good 20minutes eye black , mascara turned black eye",kyliecosmetics,negative,1
Eyeshadow palettes,"need improvement , would recommend pro good quality n't stay long . would never buy grom . disappointed",kyliecosmetics,negative,1
Eyeshadow palettes,mascara flake dusty texture its really bad quality- mascara flake dusty texture,kyliecosmetics,negative,0
Eyeshadow palettes,didnt work really really wanted like . went clumpy came flake mid day . thrive mascara maybe : /,kyliecosmetics,negative,1
Eyeshadow palettes,"average , brand better definition lash",kyliecosmetics,negative,1
Eyeshadow palettes,flake everywhere probably flakiest mascara 've ever used ; lash stick together ; length ; flake lash & eye ; returning asap !,kyliecosmetics,negative,0
Eyeshadow palettes,"impressed nothing special , buy buy mascara thing .",kyliecosmetics,negative,1
Eyeshadow palettes,worth price came clumpy lash . formula almost dry .,kyliecosmetics,negative,1
Eyeshadow palettes,disappointed disappointed mascara ! wasted money . mascara made lash fall,kyliecosmetics,negative,0
Eyeshadow palettes,cheap product mascara cheap stay pretty good hour feel start falling eye ball thats good feeling ive used better mascara,kyliecosmetics,negative,1
Eyeshadow palettes,dry like didnt give length,kyliecosmetics,negative,1
Eyeshadow palettes,dry . good didnt like . didnt moist lash . kept dry . mascara ball mascara ink inside . would n't recommend .,kyliecosmetics,negative,1
Eyeshadow palettes,"disappointing bought mascara mumbai airport vegan . surprised 4 day , started getting eye allergy , severe itching . sad .",kyliecosmetics,negative,1
Eyeshadow palettes,"great flake , doesnt hold curl . one color , waterproof .",kyliecosmetics,negative,1
Eyeshadow palettes,garbage worst mascara . n't even stick lash . threw .,kyliecosmetics,negative,0
Eyeshadow palettes,mascara mistake . gave daughter clump doesnt define lash im picky .,kyliecosmetics,negative,0
Eyeshadow palettes,poor mascara doesnt work advertised . volume lash,kyliecosmetics,negative,0
Eyeshadow palettes,worst mascara ever mascara flake severely run . terrible product . buy .,kyliecosmetics,negative,0
Eyeshadow palettes,expensive mascara trash ! ! ! becomes flaky smudge proof ! expensive . couldve bought better mascar cheaper price better quality .,kyliecosmetics,negative,1
Eyeshadow palettes,"disappointed consistency terrible , mascara clump smear .",kyliecosmetics,negative,0
Eyeshadow palettes,"terrible mascara terrible , fell eyelash , eye watered ... evening waste",kyliecosmetics,negative,0
Eyeshadow palettes,great wand big product felt dry flaky,kyliecosmetics,negative,1
Eyeshadow palettes,get help around ? mine dried figure get someone help get another one .,kyliecosmetics,negative,1
Eyeshadow palettes,"mascara dried disappointed totally dried , shocked",kyliecosmetics,negative,0
Eyeshadow palettes,dont buy mascara big clumpy ! seems like sent used one . im extremely disappointed,kyliecosmetics,negative,1
Eyeshadow palettes,"recommended product came dry sticky , put hour itching eye .",kyliecosmetics,negative,1
Eyeshadow palettes,"poor quality mascara dry inside , received - created flacking . got 40 % may sent old product sitting stock .",kyliecosmetics,negative,1
Eyeshadow palettes,clump galore used threw away . kylie makeup large disappointment overall,kyliecosmetics,negative,0
Eyeshadow palettes,kylash volume mascara no-go fan mascara . go clumpy dry come easily .,kyliecosmetics,negative,1
Eyeshadow palettes,claim would purchase,kyliecosmetics,negative,0
Eyeshadow palettes,"expensive , small size , long ship time mascara bad honestly one purchase $ 8 good . container cute ... small .",kyliecosmetics,negative,1
Eyeshadow palettes,dry flaky bought month ago already dried flaky . lash short fine make look fuller longer .,kyliecosmetics,negative,1
Eyeshadow palettes,"thumb ! really excited try mascara . loved every product . mascara dry , flake brush trying apply eyelash . fall eye many time . ca n't even use .",kyliecosmetics,negative,1
Eyeshadow palettes,nope ! im shocked love lippys butyls balm absolutely nothing . walgreens back . favorite still benefit- bad girl sorry kylie,kyliecosmetics,negative,1
Eyeshadow palettes,hated didnt much started flaking within hour . definitely one worst one ive tried .,kyliecosmetics,negative,1
Eyeshadow palettes,"badder good its smudge , dont find volumizing anything bit lengthening , standard short lash people better",kyliecosmetics,negative,1
Eyeshadow palettes,great mascara clumpy . separate lash . made look like tarantula leg eye .,kyliecosmetics,negative,1
Eyeshadow palettes,kylie eyeliner disappointed eyeliner dried received tried use .,kyliecosmetics,negative,0
Eyeshadow palettes,wish could say 's great .. stuff clump wayyy bad make eye lash fall 's thick clumpy . absolutely recommend,kyliecosmetics,negative,1
Eyeshadow palettes,"worth hype great . clump bad , much definition even 3 coat . purchasing",kyliecosmetics,negative,1
Eyeshadow palettes,rally prodc back result terribel,kyliecosmetics,negative,0
Eyeshadow palettes,clump didnt like . clump easily im clumpy look,kyliecosmetics,negative,1
Eyeshadow palettes,horrible nooooooooooooooooooooooooooooooo,kyliecosmetics,negative,0
Eyeshadow palettes,"flakey , crumbly hour rather buy cheaper one its flakey get eye later day",kyliecosmetics,negative,0
Eyeshadow palettes,clump excited launch new kylie mascara clump terribly lash .,kyliecosmetics,negative,1
Eyeshadow palettes,good product equivalent buck $ 1 mascara . wouldnt recommend,kyliecosmetics,negative,1
Eyeshadow palettes,n't waste ur money ! ! ! ! ! literally clumpy dry equivalent dollar store make ! ! ! ... n't buy save ur money girl ! !,kyliecosmetics,negative,1
Eyeshadow palettes,"unsatisfied leaf good volume , ca n't use . allergy eye , get swollen , red watery ! ! !",kyliecosmetics,negative,1
Eyeshadow palettes,bad dont buy clumpy worth money plus shipping . get better mascara dollar tree,kyliecosmetics,negative,1
Eyeshadow palettes,"nahh honestly mascara n't deserve one star . 's thick , pasty completely clumpy . consistency awful .",kyliecosmetics,negative,1
Eyeshadow palettes,need new brush brush clump lash put coat two,kyliecosmetics,negative,0
Eyeshadow palettes,good save money doesnt hold give panda eye . disappointing performance .,kyliecosmetics,negative,1
Eyeshadow palettes,"clumped lash & doesnt hold curl . clumpy ! people fine lash , unfortunately",kyliecosmetics,negative,1
Eyeshadow palettes,cheap flaky really wanted like hour mascara becomes flaky . black flake fall underneath eye making look like dark circle .,kyliecosmetics,negative,1
Eyeshadow palettes,worst mascara ever used ! flake make lash clumpy . believe promotional video fake . absolute garbage !,kyliecosmetics,negative,0
Eyeshadow palettes,dont like . water get look like black eye .,kyliecosmetics,negative,1
Eyeshadow palettes,"normal mascara honestly nothing special , didnt see extreme volume",kyliecosmetics,neutral,1
Eyeshadow palettes,terrible wanted love mascara much ! absolutely love packaging ! ! product clumpy give 0 lenght . : (,kyliecosmetics,negative,1
Eyeshadow palettes,"every lash type mascara every lash type , straight lash doesnt work !",kyliecosmetics,negative,1
Eyeshadow palettes,weighs lash mascara heavy make lash go flat . formula cause lash stick together . pretty look . really disappointed dont even want keep mascara .,kyliecosmetics,negative,1
Eyeshadow palettes,kyles mascara dissatisfied product . never purchase,kyliecosmetics,negative,0
Eyeshadow palettes,"expected expected , flaky wanted love , love kylie cosmetic sorry its",kyliecosmetics,negative,1
Eyeshadow palettes,irritated eye doesnt work im mascara girl excited get . wore day work end day sort flake chip . piece got eye irritating red eye : / tried return read return policy .,kyliecosmetics,negative,1
Eyeshadow palettes,good clumpy gather way much . sad really excited try . bunch product,kyliecosmetics,negative,1
Eyeshadow palettes,"magical mascara rated 1 star . besides ingredient , theres nothing special mascara .",kyliecosmetics,negative,0
Eyeshadow palettes,n't good experience bought tried flaking face lash curling every way ... smh,kyliecosmetics,negative,0
Eyeshadow palettes,"disappointed excited try new product deliver like thought would . left lash incredibly clumpy hour wearing , started flake onto face . super disappointed",kyliecosmetics,negative,1
Eyeshadow palettes,"expected mascara ran undereyes , clumpy hardly volume . big let .",kyliecosmetics,negative,0
Eyeshadow palettes,disappointed really bummed . super excited flakey didnt apply well .,kyliecosmetics,negative,1
Eyeshadow palettes,"underwhelmed didnt wow thought would . lash looked maybeline loréal product . also hard wash , almost felt like waterproof .",kyliecosmetics,negative,1
Eyeshadow palettes,worth ! definitely worth ! took long received expensive ive bought far wasnt even good quality ! dried didnt made eyelash long ! disappointed !,kyliecosmetics,negative,1
Eyeshadow palettes,"anticipated typically love every product kylie ! ! ! super excited try new product , however mascara felt old applied , chipped easily irritated eye chipping . sorry negative review wont using .",kyliecosmetics,negative,1
Eyeshadow palettes,huge disappointment 0/10 excited get mascara seeing great result user tik tok . unfortunately product fail . formula extremely crumbly . stick maybelline sky high mascara . im honestly hoping got faulty tube thats bad,kyliecosmetics,negative,1
Eyeshadow palettes,clumpy/flaky really excited wanted like mascara . unfortunately found formula clumpy drying turn flaky . keep wiping mascara flake face .,kyliecosmetics,negative,1
Eyeshadow palettes,mascara end day mascara get eye . come . mascara formula cheaply made .,kyliecosmetics,negative,0
Eyeshadow palettes,"hold curl lash , disappointed",kyliecosmetics,negative,0
Eyeshadow palettes,"unhappy product . product clumpy , terrible mascara . disappointed product .",kyliecosmetics,negative,0
Eyeshadow palettes,didnt like product . made eyelash droopy : (,kyliecosmetics,negative,1
Eyeshadow palettes,ehhhh its giving drug store mascara even cheaper one better . wouldnt recommend unless its option .,kyliecosmetics,negative,1
Eyeshadow palettes,good one try yesterday couple hour eye quickly also eye uncomfortable please make productos strong use sensitive eye,kyliecosmetics,negative,1
Eyeshadow palettes,think hyped & priced . 'm value money many brand india offer quality better lesser price .,quora,negative,1
Eyeshadow palettes,personally feel everything overpriced kylie cosmetic . dedicated follower beauty range .,quora,negative,1
Eyeshadow palettes,"overpriced basic . ingredient arent great , far better product price range .",quora,negative,1
Eyeshadow palettes,love pigmented colour . felt product falling eye quite bit . 'd love palette available cream base .,amazon,positive,1
Eyeshadow palettes,amazing eyeshadow love great experience thank u amazon,amazon,positive,1
Eyeshadow palettes,pigmented shade exactly shown picture buying .,amazon,negative,0
Eyeshadow palettes,amazing love eyeshadow palette,amazon,positive,1
Eyeshadow palettes,tienen buena pigmentación bonito colores . los aplicado con brochas lo dedos se forman parches .,amazon,positive,0
Eyeshadow palettes,"pallate good go , shade grt generelly use ..",amazon,positive,1
Eyeshadow palettes,"nice , kylie cosmetic big fan",Twitter,positive,1
Eyeshadow palettes,love color combo love variety quality . doesnt crumble break apart like brand .,kyliecosmetics,positive,1
Eyeshadow palettes,yes blendable pretty shade . flattering eye color,kyliecosmetics,positive,1
Eyeshadow palettes,"another great pallet excellent eye shadow pallet , easy blend create different look",kyliecosmetics,positive,1
Eyeshadow palettes,time favourite wonderful shade time favourite nude shade go well western n indian traditional outfit occasion,kyliecosmetics,positive,1
Eyeshadow palettes,best palette super pigmented palette ! reach quite lot : ),kyliecosmetics,positive,1
Eyeshadow palettes,great color girlfriend loved color . really suited .,kyliecosmetics,positive,1
Eyeshadow palettes,highly recommend love variety quality . doesnt crumble break apart like brand .,kyliecosmetics,positive,1
Eyeshadow palettes,go ! love color combination create pallte,kyliecosmetics,positive,1
Eyeshadow palettes,perfect palette every day shadow well extinguished . palette suitable daytime evening make-up,kyliecosmetics,positive,1
Eyeshadow palettes,"love pallet love pallet , pigment great easy blend",kyliecosmetics,positive,1
Eyeshadow palettes,pretty beautiful color love metallic good pay,kyliecosmetics,positive,1
Eyeshadow palettes,love ! ! ! love palette ! pretty love sparkle !,kyliecosmetics,positive,1
Eyeshadow palettes,"always recommend always loved shadow , wearing 5-6 year !",kyliecosmetics,positive,1
Eyeshadow palettes,"love its pretty pigment definitely , beautiful color too.love its pretty pigment definitely , beautiful color .",kyliecosmetics,positive,1
Eyeshadow palettes,highly recommend getting one 's sale good quality . buttery matte eyeshadow . highly recommend getting one 's sale .,kyliecosmetics,positive,1
Eyeshadow palettes,"love ! ! pretty color , always use palette going .",kyliecosmetics,positive,1
Eyeshadow palettes,"amazing ! color beautiful ! pigmented blend easily . much , , fallout onto face . best eyeshadow palette 've found loved year ! ! !",kyliecosmetics,positive,1
Eyeshadow palettes,"love color love color palette , versatile different skin color",kyliecosmetics,positive,1
Eyeshadow palettes,ready fall beautiful selection color . love choice color,kyliecosmetics,positive,1
Eyeshadow palettes,happy purchase palette really pretty color . shade seem say put .,kyliecosmetics,positive,1
Eyeshadow palettes,"love . perfect product , good wrappings.love recommend .",kyliecosmetics,positive,1
Eyeshadow palettes,"great color ! love palette ! pretty , pigmented , stay great !",kyliecosmetics,positive,1
Eyeshadow palettes,love love love love its highly pigmented blend like butter . love color perfect,kyliecosmetics,positive,1
Eyeshadow palettes,"perfect palette pretty day night palette , pigmented blendable formula . perfect size travel lot product pan !",kyliecosmetics,positive,1
Eyeshadow palettes,beautiful palette sits good day . like thats pigmented .,kyliecosmetics,positive,1
Eyeshadow palettes,"love cute shade love cute color , its new favorite ! fun palette color .",kyliecosmetics,positive,1
Eyeshadow palettes,buy looking pink shade palette perfect thing buy . bright light,kyliecosmetics,positive,1
Eyeshadow palettes,"recommend buying high quality color beautiful , clear eye , easy blend",kyliecosmetics,positive,1
Eyeshadow palettes,love beautiful color . pigmented enough pretty ! love !,kyliecosmetics,positive,1
Eyeshadow palettes,perfect everyday could use one palette would . many different look,kyliecosmetics,positive,1
Eyeshadow palettes,love super easy blend . lot pigment . love color brown eye !,kyliecosmetics,positive,1
Eyeshadow palettes,amazing love color pallet ! cute perfect size go !,kyliecosmetics,positive,1
Eyeshadow palettes,eyeshadow perfect size travelling used day/night makeup,kyliecosmetics,positive,1
Eyeshadow palettes,good think gooooooooooooooooooooo good . think goooooooooooooooooooooooooooooooooood,kyliecosmetics,positive,1
Eyeshadow palettes,one best ! pigmented go smooth pretty color,kyliecosmetics,positive,1
Eyeshadow palettes,amazing palette absolutely love color love color cant wait use palette cute,kyliecosmetics,positive,1
Eyeshadow palettes,love mauve eye shadow . use color glad bought .,kyliecosmetics,positive,1
Eyeshadow palettes,love three shimmering color . would love see palette shimmering pigment along nice white go along . 're genius ma'am,kyliecosmetics,positive,1
Eyeshadow palettes,eye shadow lover beautiful pallette . go smoothly stay day .,kyliecosmetics,positive,1
Eyeshadow palettes,"absolutely gorgeous color gorgeous ! blend beautifully , tried wedding 2 people different complexion love !",kyliecosmetics,positive,1
Eyeshadow palettes,love colour size palette . love 's talc free,kyliecosmetics,positive,1
Eyeshadow palettes,fabulous perfect every day look.you van time spice up.fabulous.love love love,kyliecosmetics,positive,1
Eyeshadow palettes,"gute palette sehr schöne lidschattenpalette , gute pigmentierung und haltbarkeit der lidschatten . ich bin sehr zufrieden .",kyliecosmetics,positive,0
Eyeshadow palettes,beautiful . every time wear pallet . get compliment . love color .,kyliecosmetics,positive,1
Eyeshadow palettes,"mauve palette beautiful palette , perfect blue eye ! ! good color , many combination choose .",kyliecosmetics,positive,1
Eyeshadow palettes,kylie mauve highly pigmented ! smooth application . wonderful color blend nicely .,kyliecosmetics,positive,1
Eyeshadow palettes,love pink package ! beautiful color ! ! thank much ! ! great packaging also !,kyliecosmetics,positive,1
Eyeshadow palettes,"mauve palette creamy , blend-able , beautiful shade look stunning eyelid . day night , palette everything need .",kyliecosmetics,positive,1
Eyeshadow palettes,love best mauve palette super easy use . love glitter shadow change color based light,kyliecosmetics,positive,1
Eyeshadow palettes,jaly ramos super pigmented easily blendable . would purchase actually prefer palette bronze one . 'm also someone like natural look speaks palette & quality .,kyliecosmetics,positive,1
Eyeshadow palettes,"kylie cosmetic mauve palette loved palette & shade stunning ! ! bronze maybe palette expecting small pan size , happy quality product !",kyliecosmetics,positive,1
Eyeshadow palettes,mauve palette love ! beautiful array color mixed matched well last day !,kyliecosmetics,positive,1
Eyeshadow palettes,"gorgeous palette gorgeous , beautiful shade its first kylie palette definitely buy another palette .",kyliecosmetics,positive,1
Eyeshadow palettes,"love kylie cosmetic make line . love , love make product tried lot .",kyliecosmetics,positive,1
Eyeshadow palettes,"stephania mauve review pink shimmer pallet fav , get get",kyliecosmetics,positive,1
Eyeshadow palettes,sultry mauve colour amazing palette pigmented & easy blend loving colour light medium & dark also includes high shimmer pigment pop glitter effect,kyliecosmetics,positive,1
Eyeshadow palettes,amazing product ! nice/beautiful looking ! ! amazing product ! look amazing well .,kyliecosmetics,positive,1
Eyeshadow palettes,great love neutral color . great pigment . overall love !,kyliecosmetics,positive,1
Eyeshadow palettes,mauve pressed palette great pigmentation last day ! cover every shade could want single palette .,kyliecosmetics,positive,1
Eyeshadow palettes,lovely colour en beautiful pallette . big fan !,kyliecosmetics,positive,1
Eyeshadow palettes,wow kylie love ! favorite palette collection ! its must buy !,kyliecosmetics,positive,1
Eyeshadow palettes,"love love pallet . eyeshadow pallet im using right . nowhere near professional come make , swear pallet make seem like . 10 outta 10 !",kyliecosmetics,positive,1
Eyeshadow palettes,love eyeshadow palette ! incredible pigment ! color pigment incredible super easy blend . barely fallout ! love new formula palette !,kyliecosmetics,positive,1
Eyeshadow palettes,1st time purchase 1st purchase love color feel lip gloss . cant wait get color,kyliecosmetics,positive,1
Eyeshadow palettes,beautiful make palette . pigmented absolutely amazing ! beautiful make palette pigmented . dont use lot brush . worth buy beautiful color really happy purchase,kyliecosmetics,positive,1
Eyeshadow palettes,superbes couleurs et bonne qualité ! superbes couleurs et bonne qualité ! je ny suis pa allergique et ça change de couleurs nude . je vais en recommander une !,kyliecosmetics,positive,0
Eyeshadow palettes,"perfect ! palette , one perfect make many look ! love matte color .",kyliecosmetics,positive,1
Eyeshadow palettes,kylie product # 1 fan xo kylie eyeshadow must product 5 year .,kyliecosmetics,positive,1
Eyeshadow palettes,"j'adore j'adore j'adore parfait , j'adore le couleurs tu peux créer plusieurs style . encore une réussite la taille de la placette est également idéale pour emporter partout avec soit . liké lot",kyliecosmetics,positive,0
Eyeshadow palettes,must buy love new eye shadow pallet ! theyre super pigmented easy blend .,kyliecosmetics,positive,1
Eyeshadow palettes,amazing palette love palette ! color go well together blend easily .,kyliecosmetics,positive,1
Eyeshadow palettes,mauve pallet beautiful color great quality ! ! definitely recommend .,kyliecosmetics,positive,1
Eyeshadow palettes,mauve eyeshadow palette beautiful palette . great formula . minimal fallout .,kyliecosmetics,positive,1
Eyeshadow palettes,"packaging dirty unpresentable product good , problem packaging dirty gross . present teenager .",kyliecosmetics,negative,1
Eyeshadow palettes,good gorgeous color well made def would : ),kyliecosmetics,positive,1
Eyeshadow palettes,must kylie cosmetic mauve pressed powder palette offer stunning range mauve neutral shade blend effortlessly deliver sophisticated look .,kyliecosmetics,positive,1
Eyeshadow palettes,"nice color pretty color palette . smaller thought size okay , easy take go . neet put layer make pigmented eyelid , thats fine .",kyliecosmetics,positive,1
Eyeshadow palettes,snazzy pallet absolutely beautiful colour . pigment every colour amazing taking eyeshadow end day amazing easy !,kyliecosmetics,positive,1
Eyeshadow palettes,its ok pretty . butttt bold pic show though .,kyliecosmetics,neutral,1
Eyeshadow palettes,patchy little patchy blending its beautiful,kyliecosmetics,neutral,1
Eyeshadow palettes,came outside box pretty color came dirty pressed powder pressed enough,kyliecosmetics,neutral,1
Eyeshadow palettes,"platte fall . really like pallet ! love mirror inside , make really travel friendly pigment pretty good !",kyliecosmetics,neutral,1
Eyeshadow palettes,eye shadow package damaged arrived christmas present give,kyliecosmetics,negative,0
Eyeshadow palettes,meh color nice quite expected . product feel powdery applied .,kyliecosmetics,negative,1
Eyeshadow palettes,okay color beautiful palette smaller expected price colourpop cheaper,kyliecosmetics,neutral,1
Eyeshadow palettes,smaller palette thought bigger palette price . color pretty .,kyliecosmetics,neutral,1
Eyeshadow palettes,palette accidentally purchased palette shipped completely regretted . theyre basic color many palette exact .,kyliecosmetics,neutral,0
Eyeshadow palettes,bueno feel gritty dry . soft buttery like kylie 's product use .,kyliecosmetics,negative,1
Eyeshadow palettes,poor quality . expected better quality . come cheap eyeshadow . its better dollar store eyeshadow . apply show .,kyliecosmetics,negative,1
Eyeshadow palettes,disappointed love everything except formula . its obvious product decreased quality increased price since sold company .,kyliecosmetics,negative,1
Eyeshadow palettes,damage product received product broken little piece . christmas gift . contact company would exchange longer 48 hour .,kyliecosmetics,negative,1
Eyeshadow palettes,"much fall . n't expected loose instead compacted , powder , 's palette . expected color little pigmented .",kyliecosmetics,negative,1
Eyeshadow palettes,waste money color flattering whatsoever customer service terrible,kyliecosmetics,negative,1
Eyeshadow palettes,makeup teen color picture different thought would seemed look like . its makeup teen .,kyliecosmetics,negative,1
Eyeshadow palettes,"broken pigment powder upon arrival upon arrival , excitedly opened palette find 90 's vibe color completely crumbled glowing color 1/4 crumbled . disappointing .",kyliecosmetics,negative,1
Eyeshadow palettes,broken palletes package arrived crazy late & shadow came back broken .,kyliecosmetics,negative,0
Eyeshadow palettes,"didnt meet expectation expected . looked better picture . actual palette color come well real life , first kylie purchase disappointed",kyliecosmetics,negative,1
Eyeshadow palettes,mauve palette received pot broken destroyed . opening look like glitter ball head toe . also received bronze palette pot broken . destroyed unusable .,kyliecosmetics,negative,1
Eyeshadow palettes,"horrible eyeshadow smell bad , way flaky . lot product wasted blow residue",kyliecosmetics,negative,0
Eyeshadow palettes,good ! give volume lenghts doesnt clump ! its worth,kyliecosmetics,positive,1
Eyeshadow palettes,good everyday mascara love mascara pink case cute make eyelash fluffy volumized lengthened doesnt dry like others,twitter,positive,1
Eyeshadow palettes,"100 % ten ten , enjoyed product lot great volume , definitely perfect hoped would",twitter,positive,1
Eyeshadow palettes,volume length ! its winner ! ! loving mascara ! doesnt clump consistency perfect give lash volume length need .,twitter,positive,1
Eyeshadow palettes,kylash mascara mascara best one 've tried . mascara 've used almost everyday would give cyst eye . use kylash everyday one time 've felt pain .,twitter,positive,1
Eyeshadow palettes,love ! mascara lengthens add much volume lash without lumping new go !,twitter,positive,1
Eyeshadow palettes,"get ! switched maybelline mascara ! love mascara , its everything say !",twitter,positive,1
Eyeshadow palettes,amazing product eyelash look amazing longer mascara . one tiny problem : remove makeup wipe smudge black everywhere .,twitter,positive,1
Eyeshadow palettes,impressed honestly impressed mascara ! im glad tried .,twitter,positive,1
Eyeshadow palettes,mascara review love mascara purchased another one bought gift several family member love love,twitter,positive,1
Eyeshadow palettes,"n't run 'm paramedic , dr yelled , cried , mascara still intact . 10/10 .",twitter,positive,1
Eyeshadow palettes,cutest ive seen everywhere recently used friend nicest formula super hydrating feel good eyelash,twitter,positive,1
Eyeshadow palettes,"longlasting got travel , highly recommend . mascara easy carry , long lasting totally worth great price",twitter,positive,1
Eyeshadow palettes,"gift got gift mom christmas , packaging nice ! im sure love . seems great quality pricepoint horrible .",twitter,positive,1
Eyeshadow palettes,great feature really obsessed amazing eyelash one favorite,twitter,positive,1
Eyeshadow palettes,fluffy lash ! absolutely love mascara ! give falsie look without hassle fake lash . buildable liking !,twitter,positive,1
Eyeshadow palettes,really good mascara really like mascara . make eyelash really long fluffy . theres clump .,twitter,positive,1
Eyeshadow palettes,lash used use false lash used month due mascara amazing amazing amazing,twitter,positive,1
Eyeshadow palettes,lush lash buy mascara mastermind make . really pump lash . wish tubule/water proof .,twitter,positive,1
Eyeshadow palettes,"great product volume , length , separation love ! build well also .",twitter,positive,1
Eyeshadow palettes,pigmented voluminous everyday staple . super voluminous love pigmented struggle find mascara dark enough one amazing ! ! would love see water proof formula future . seriously slept mascara absolutely love .,twitter,positive,1
Eyeshadow palettes,aniqa asif brought year ago say 's good . 's shame wo n't buying anything anymore though ? ? ? ?,twitter,neutral,1
Eyeshadow palettes,meh appears dry side . dont know thats normal truly dried .,twitter,neutral,1
Eyeshadow palettes,"ok masacara 's ok macara , need layer dry time",twitter,neutral,1
Eyeshadow palettes,mascara much coverage id like work ! enough leave normal brand,twitter,neutral,1
Eyeshadow palettes,"okay mascara didnt wow like expected . wonderful black color nice brush . container feel look nice quality . unfortunately mascara flake , horribly noticeable . sadly , wont purchasing .",twitter,neutral,1
Eyeshadow palettes,favorite bit thick clumpy . stay day . wipe easy water makeup remover pad .,twitter,neutral,1
Eyeshadow palettes,"high hope , mediocre love packaging gave volume , lengthen like mascara tried . also clump",twitter,neutral,1
Eyeshadow palettes,kind droopy pretty good best . kind clumpy . waterproof ! doesnt fan lash individually . flake somewhat . its heavy make long eyelash bend curl opposite way want droop .,twitter,neutral,1
Eyeshadow palettes,flakey love application look use curler get volume .,twitter,neutral,1
Eyeshadow palettes,"pretty good brush little large leaf glob . mascara stay good , n't irritate eye . would probably still purchase .",twitter,neutral,1
Eyeshadow palettes,favorite brush huge ! could n't get lash even coat big . pretty much threw trash could n't use .,twitter,neutral,1
Eyeshadow palettes,good quality ive got mascara give try actually pretty good job lift great !,twitter,positive,1
Eyeshadow palettes,"game changer formula truly volumizing without clumping , providing instant lift lash . effortlessly add length definition , creating wide-eyed effect last day .",twitter,negative,1
Eyeshadow palettes,"volumizing get crusty volumizing give wispy effect lash however , hour , get crusty/flaky give eye panda look .",twitter,negative,0
Eyeshadow palettes,mascara great mascara unfortunately extremely clumpy dried .,twitter,negative,1
Eyeshadow palettes,good expected . apply lot really see .,twitter,negative,1
Eyeshadow palettes,ive better its ok. worth hype price . could better,twitter,neutral,1
Eyeshadow palettes,flaky mascara great volume dry becomes flaky,twitter,neutral,1
Eyeshadow palettes,its ok wouldnt recommend major difference better mascara hair store,twitter,negative,1
Eyeshadow palettes,dont waste money ! brush horrible ! ! ! brush u toooo big ! cant use end its flat ..,twitter,negative,0
